hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,account_1,account_2,account_3,account_4,account_5,account_6,account_7,account_8,account_9,account_10,is_win
91,70,8,38,87,34,98,107,54,20,101695162,139280377,80929738,108484186,114239371,93119769,88933594,145550466,101450083,112377459,1
45,108,8,121,26,16,85,79,35,81,325255365,153517771,176667800,153903356,410616056,356633458,279509692,273283936,389557906,282668404,0
53,74,19,30,91,100,58,21,28,80,260034691,91380904,130801103,163076668,65927923,91730177,115810875,66228684,100058342,95804890,0
20,59,23,55,46,29,17,8,91,107,88521435,117281554,136186119,82327674,136477860,140680642,173880329,205813150,103039499,103940975,1
55,76,75,54,28,34,8,5,26,108,111291593,173880329,103039499,137193239,103940975,249092564,190139133,136178375,108221389,138470488,1
66,54,13,80,16,31,89,12,88,90,4281729,21289303,86799300,86738694,31078647,20321748,87360406,87177591,85805514,44463405,1
56,69,9,3,50,31,66,13,106,27,86725175,86802844,89269794,91064780,11550182,75750590,94049589,86870856,98018029,86750262,1
26,80,103,74,36,28,98,20,88,87,332347070,110448972,111450351,209769837,6817511,105802355,110408428,100642343,117448591,124737900,1
89,86,46,83,65,78,9,99,66,16,112377459,86767849,133829277,86792034,101450083,104963314,96429099,104109762,102020930,131380551,0
51,49,68,17,26,106,39,86,55,72,117199412,135878232,135726105,109758944,92965969,175538337,149486894,86861614,107336061,103755869,0
42,45,44,97,85,112,9,6,7,61,207105991,242668211,155123686,167433620,116025083,397742415,126357542,844046477,346223861,148053939,0
100,81,78,66,22,69,94,38,5,103,397341548,255775581,463470841,120741272,400603826,196931374,181716137,91644707,87196890,121404228,1
40,102,87,67,83,37,70,51,43,62,87586992,86785083,89269794,123051238,91460772,109512357,87285329,89550641,70388657,117421467,1
98,8,86,46,107,74,84,90,104,81,48438789,62533910,26356855,121769650,57516313,152962063,85375207,54580962,86870856,86793739,0
57,86,106,42,21,71,46,70,37,104,31818853,41470731,36343070,67601693,21604967,236858633,221666230,108452107,86974263,10366616,1
32,57,1,20,47,3,106,28,30,63,131773606,69362655,96469041,86767400,107386434,158033585,145403939,123534915,169078102,166968453,1
34,52,5,33,53,16,86,17,61,40,87382579,87285329,41288955,91988610,87264171,85375207,19757254,21289303,20321748,87196890,0
64,46,83,16,42,37,4,65,11,51,35504297,298683250,98167706,90180366,43401453,92949094,95430068,27178898,107855479,86953414,0
69,100,106,75,8,19,13,33,1,53,396598374,253475692,102481068,379362737,177201025,288849626,237201026,165086162,359068880,166832118,0
109,84,41,8,38,28,73,37,45,30,134683396,151550803,93289364,194673410,133084797,323792491,192914280,91443418,91369376,256269737,0
20,96,88,101,77,43,41,64,40,73,90423751,114559048,98134803,123051238,93736444,98172857,90180366,90200219,90199779,35504297,1
68,88,74,51,41,84,37,8,13,65,87278757,169025618,116585378,89117038,101450083,109512357,117421467,87285329,70388657,89550641,1
9,19,91,79,29,99,30,102,52,97,92551671,91644707,102020930,89871557,93616251,184950344,96307331,102096245,134865247,86772934,1
84,20,28,4,52,29,30,33,18,40,20806931,121714169,76995948,99129132,14230108,16547104,25819422,48582076,18915445,31818853,0
21,86,93,60,100,50,3,72,71,73,25175582,3916428,87285329,20321748,103735745,93552791,123051238,89625472,86723143,86725175,0
7,28,62,49,50,54,43,86,53,52,87177591,87360406,87276347,86726887,5448108,112920799,87586992,107644273,89326318,93712171,1
57,70,4,26,85,28,81,78,13,50,97975407,95825708,28070572,157989498,99796146,105045291,86822085,87063175,85937380,85008179,1
79,46,16,97,48,49,86,52,1,33,96656900,96708830,93312575,101932097,96698174,91191651,96886397,85485252,91191397,45614257,1
54,65,87,46,40,9,48,53,88,20,167696890,130019978,89387350,175199239,162373446,136643812,99205377,117330696,164899746,91935555,1
30,72,78,43,62,16,90,81,87,39,242177546,113735534,123787524,96196828,82305765,52309044,109512357,26316691,94049589,113995822,0
7,43,15,85,33,77,27,74,96,68,110324590,100990056,107176967,107239184,77543425,104257926,104213221,114075701,155346953,186691980,0
99,102,91,97,104,79,96,74,58,67,86761682,119809622,92949094,95430068,98609497,90200219,90199779,98172857,110155287,90180366,1
60,72,64,102,39,28,48,43,119,13,101460882,145888771,107578266,91048330,282359850,58429537,81481903,104758571,100829013,101208242,0
45,40,7,64,52,74,90,91,53,19,96415341,129493387,87095102,94145510,87678698,167691909,65725131,118275700,135238834,127301276,1
48,51,69,11,111,41,87,34,72,100,101968048,138154666,113051039,117587043,136624722,119594755,120569619,216067541,103275898,133705802,0
73,26,15,100,2,62,43,69,12,30,88271237,94155156,19672354,26771994,41231571,93552791,250114507,130801103,89269794,91064780,0
53,64,89,29,86,15,43,93,79,83,88933594,105599955,93119769,3940262,102525542,91191397,91191651,106443009,45614257,101460882,1
69,2,8,5,15,82,9,51,81,89,86785102,118073569,112956437,102233625,94923783,100395609,102600341,103889353,46262141,58638993,1
30,55,53,69,73,110,18,20,13,66,115660918,111392103,108701844,127077041,211531481,93616251,89249333,111034589,116585378,102099826,1
74,89,29,13,86,11,58,16,40,21,88585077,90137663,82327674,90045009,88553213,32995405,34128052,3916428,106781506,29904110,0
1,8,21,79,51,55,16,72,101,39,99460568,89246836,89423756,89296893,88521435,87586992,31818853,87285329,87196890,87382579,0
86,21,120,51,77,4,63,16,119,22,136624722,120374476,169672157,237578577,136752446,103275898,152915953,164530809,133705802,249092564,0
44,96,21,64,100,113,87,114,84,110,106943210,77271488,103767715,156641896,118634941,118247752,124939488,68442816,158371751,119099717,0
102,81,37,90,35,7,17,29,95,101,11446525,86912289,83374447,38015693,89428432,93887258,122372779,36855952,30768370,110427852,0
68,96,74,86,93,106,26,55,62,39,131043881,138885864,111189717,120569619,177416702,130416036,140153524,131237305,142750189,101375717,0
2,44,27,31,40,41,50,76,64,78,92590479,168028715,138543123,108717482,124936122,135878232,134276083,255219872,139876032,397462905,0
8,86,28,44,62,76,87,55,51,54,114031486,117990312,89246836,168028715,158847773,124936122,157557921,355777879,136427601,111886687,1
21,107,54,55,87,100,68,65,8,41,180012313,155494381,154715080,323792491,91654584,145550466,112377459,101450083,93119769,88933594,0
17,44,53,79,66,55,90,88,54,49,118073569,86724433,86785102,86761836,94923783,109945051,109822425,91963568,109883841,91981924,1
95,5,96,107,104,20,1,84,13,98,118419316,55598693,86748852,66620961,91380904,147130490,188884494,171345274,172298224,203351055,1
94,7,87,78,104,96,26,25,68,44,194521913,91019997,100175472,59463394,109455705,95145869,1296625,20441493,108548063,50674154,0
110,96,76,86,23,114,19,84,75,98,117891932,226340817,331999484,153749549,119939006,332063855,277064146,186065571,181351015,111737405,1
77,30,65,103,34,75,38,96,43,111,90892734,207829314,129958758,140153524,205813150,102644565,118134220,129585121,101586543,111114687,1
67,65,60,80,86,15,30,55,10,26,43276219,86700461,87278757,87382579,6922000,106863163,114239371,91698091,108382060,89407113,0
20,34,15,47,30,27,8,51,56,101,191671418,151348090,137254280,114423626,184972128,92525532,137564125,137116480,132513137,103761593,1
4,14,5,29,35,51,79,64,49,67,92311277,96133582,87373024,100800283,146407973,92525532,201931923,199471089,93833856,120107493,1
74,69,26,8,71,42,39,86,7,68,106667692,51895852,180474560,130838363,107276820,86724433,118073569,86761836,87307430,94923783,0
41,68,106,74,101,42,69,79,43,58,114031486,132239985,92588070,108376607,103089999,113070925,111533846,112940846,131237305,103039499,0
74,101,15,41,83,84,30,40,1,94,70388657,11550182,89625472,86723143,94049589,63703276,116287390,81852496,104070670,91450094,1
85,40,42,79,55,45,69,15,83,92,89249333,91644707,121052479,89330493,93616251,111034589,101932097,92551671,86741304,96708830,1
16,68,7,77,63,65,60,50,109,97,90125566,254025588,86723143,113995822,11865327,112250781,93552791,117483894,53178236,237238721,0
8,97,53,101,68,106,39,91,29,112,194521913,59463394,242697694,99672424,189564374,85937380,94120026,84853828,105607485,103578570,1
52,39,14,38,42,25,53,110,54,120,221666230,87285329,73562326,86727555,86698277,122445696,126469785,140758705,95145869,110583422,1
80,50,92,20,39,76,8,58,111,55,108939324,111034589,89268488,121052479,93670407,101325470,81481903,102085684,294798251,278167988,1
50,2,17,95,85,91,75,26,99,11,91064780,104070670,86725175,106573901,70388657,11550182,123051238,86870856,26316691,21265941,1
53,88,98,72,5,17,58,48,99,92,74432222,88271237,86799300,16769223,31078647,70388657,87278757,89625472,86723143,82262664,0
29,68,54,17,92,65,74,9,25,18,88826062,101129714,92897724,100166910,101356886,27738470,102732874,57835748,77138773,2553754,0
26,15,100,8,13,30,61,72,23,45,116852311,101908305,110228930,136477860,92590479,117990312,186977347,129585121,89598554,138885864,1
75,108,70,17,60,46,64,56,23,104,99796146,28070572,185202677,59463394,97975407,133066657,124438626,101062921,188024905,124796795,1
69,54,20,29,39,13,38,15,41,30,91654584,154715080,155494381,323792491,180012313,177085220,256269737,192914280,113874152,91162296,1
71,7,11,27,2,20,84,17,78,12,63703276,87432909,81852496,89782335,104070670,85375207,61284613,97676580,16769223,19757254,0
50,39,2,28,56,96,55,82,87,57,91460772,106573901,86802844,134556694,92423451,86793739,90180366,129610677,98172857,92949094,1
38,66,6,92,52,99,90,43,26,71,91713429,92712239,43770777,92089540,63143010,39801525,125443844,186392011,126586535,93225164,1
89,3,51,9,66,91,65,43,72,88,87285329,87382579,65782028,86726887,5448108,100704400,41016928,118212190,85937380,86919603,1
53,16,23,9,41,74,62,86,42,68,86785102,86761836,118073569,86721619,86724433,86726887,87285329,87382579,86799300,31078647,0
2,26,83,11,28,20,74,75,96,17,93661201,97323937,45624612,90835990,136433960,92645076,102682153,77299750,86768332,130996027,1
112,21,106,86,100,39,50,7,55,94,73562326,102119379,92734540,86726887,5448108,20441493,177648913,29904110,85805514,315657960,0
41,47,98,68,16,29,27,99,43,83,83848987,130633115,52537454,84825006,174838334,101917747,113835731,169377148,94954404,121492460,1
20,50,96,11,106,95,51,87,46,30,162111936,129753428,142031442,136352745,129674436,90137663,89371588,90892194,90045009,109081055,0
16,55,74,17,50,26,63,49,81,91,119976603,103353492,93467623,124072098,80497368,91745149,65702424,95832378,86731702,87481000,1
72,3,51,73,86,100,87,97,22,1,91191397,85485252,91191651,101208242,100471531,93616251,89249333,116585378,102099826,89871557,0
101,27,51,39,12,106,112,86,49,100,136186119,88521435,188674980,117281554,157475523,175538337,103755869,86861614,149486894,107336061,0
37,72,100,13,55,10,51,22,86,30,234073890,171753854,191574728,383370109,86887653,117558174,302353410,146272585,137916623,334144050,0
87,48,106,55,60,88,1,74,3,25,91460772,92423451,106573901,86802844,134556694,86723143,89269794,86725175,93552791,123051238,1
78,66,8,10,26,31,51,1,30,35,130416036,140153524,131237305,101375717,142750189,103940975,136477860,182325064,158719194,139937922,1
49,114,107,108,30,68,33,76,19,16,232356398,91449910,49562484,170204396,56937182,31447369,82302800,49274352,108680138,86169030,0
101,30,64,41,74,47,69,17,31,100,50025390,100715194,105869074,101636254,176202571,94245396,107450729,114499690,113528401,108041416,1
72,53,101,96,91,88,50,47,43,2,23796728,59360853,90057828,91971075,44513538,95430068,119809622,86761682,98609497,92949094,0
44,75,48,16,79,65,35,98,87,62,168120974,86723143,114619230,113892372,118721929,47976221,66228684,55649904,119180054,91730177,1
8,63,5,88,74,70,32,86,13,16,152545459,121833213,201741490,127077041,164532005,349719643,139104469,134090881,126598297,238386678,1
91,63,13,90,81,16,97,52,12,19,116864301,114906631,107644087,117125963,111618046,87042123,95692219,5738889,10516239,107877097,0
54,68,101,60,65,76,111,12,19,100,122049498,60943014,141690233,87423323,20321748,19672354,94155156,86725175,41231571,26771994,0
97,27,95,7,46,15,6,16,87,13,287481472,105939162,93473848,150419909,170711479,98092287,100058342,122499534,98167706,24009418,1
91,19,88,39,38,64,48,55,56,40,86861882,40547474,38515149,5448108,10366616,87278757,89625472,70388657,89326318,107644273,1
79,54,86,65,34,83,13,9,31,63,16280166,7523309,75674459,6946858,83724325,86715129,67601693,1185644,41470731,86726887,0
46,90,23,97,8,75,35,96,84,70,117743658,206115583,177912134,115766697,195400113,101995157,108240821,403463646,138775596,177602921,0
8,26,53,80,66,51,49,86,73,88,86743641,84105632,32922146,58134384,83625397,86749530,93768369,70673409,114914256,114042259,1
39,85,93,84,31,72,50,19,71,97,150658214,153002763,286031836,151187485,198557785,262138304,155211216,165838489,169894148,139212760,1
53,68,22,2,14,90,72,13,79,54,105939162,88655279,85902197,47378085,98018029,91064780,90229954,86725175,113316122,86802844,0
13,38,20,41,31,86,93,106,87,65,92104713,86793739,8363146,49382246,52781082,87095102,123278602,93656514,91852305,112920799,0
89,9,48,33,5,86,103,92,19,53,86870856,88655279,98018029,75750590,94049589,41470731,30237211,38515149,67601693,86738694,0
16,79,96,69,63,49,86,65,83,42,96307331,102096245,86772934,95566398,152800969,91191651,101460882,106443009,45614257,91191397,0
49,87,28,8,4,86,39,107,51,98,186977347,114239371,139937922,101695162,139280377,89423756,135878232,142750189,124246681,134276083,1
27,93,96,16,46,83,75,53,106,74,128516786,101906670,132225362,138713209,114792827,115091359,130173830,101237419,123000348,111473138,0
13,112,18,51,20,16,53,61,3,46,121769650,92367063,62533910,26356855,57516313,98172857,20321748,86698277,75750590,86761682,0
111,53,16,13,41,25,33,18,23,27,323792491,192914280,91654584,122867857,180012313,115102590,86802844,96189126,91443418,89871557,1
7,35,89,65,66,26,55,87,74,93,108316297,204260010,134800817,104719074,155586827,207850275,135019865,53510333,141667742,133438872,1
13,74,54,86,83,109,5,23,104,106,82630959,187191278,101562539,136545628,162248459,208796906,117731777,240727522,94738847,230617400,0
77,50,86,74,78,13,83,9,20,73,111533846,131768153,89166519,108376607,113705693,124566285,136186119,112960848,88521435,117281554,0
35,8,13,5,107,42,37,97,60,25,90882159,148215639,89217927,114239371,136186119,90892734,140153524,129958758,207829314,205813150,0
49,68,96,86,45,69,83,9,25,46,101375717,143385139,134729228,131237305,139266129,124566285,136186119,112960848,88521435,117281554,0
82,78,50,74,30,60,109,39,46,2,202916448,101826963,227785698,214994257,154069049,103095981,107798890,106419536,134591224,124546273,1
104,114,31,9,23,109,65,88,86,25,113457795,84772440,91443418,89871557,100471531,43276219,93616251,102099826,6922000,245373129,0
76,57,30,109,28,13,23,29,91,93,149486894,82327674,139876032,117281554,87012746,116585378,87278757,88933594,6922000,101450083,1
69,79,59,50,93,41,87,99,84,9,105639972,64608171,76796398,104502961,91229508,109787078,97226231,172957393,160293322,65664855,1
15,93,101,85,42,20,106,41,9,74,34726097,86700461,11473065,99804007,66988931,120998268,100317750,40209325,61284613,53151216,1
73,64,97,54,86,13,88,72,52,53,121649984,37105332,86799300,86738694,31078647,41231571,113338064,101495620,41288955,76482434,1
83,13,110,15,53,87,39,55,8,28,73562326,111620041,25907144,86745912,87276347,89603649,21289303,84772440,85417034,100471531,1
93,43,22,99,91,28,15,68,20,104,88933594,93119769,105599955,3940262,102525542,43276219,86799300,40547474,6922000,88719902,1
87,66,63,106,53,31,23,95,98,65,86741690,87442297,10516239,86874930,66598119,86940305,173476224,168340162,110759067,211531481,0
54,34,69,16,87,100,27,88,43,67,204389658,217906387,153181216,278599060,124831899,84853828,116525052,117956848,59463394,97658618,0
68,18,35,32,88,13,7,80,4,86,281043806,98609497,196490133,91516368,136447111,91932652,35504297,245373129,203903869,91355855,1
19,85,86,29,39,64,21,62,66,15,85375207,34322358,32895399,39226957,113045906,89782335,86716947,53178236,91646642,93614932,1
86,84,29,54,13,68,93,40,104,30,87197791,57858596,86750146,53151216,110752309,18180970,100317750,43720230,40209325,71286125,0
3,85,39,72,38,49,48,86,51,101,91064780,123051238,135270298,89269794,86725175,96169991,141568610,104055297,123787524,89558833,1
76,86,31,38,1,96,3,13,44,110,111620041,25907144,94155156,41231571,86745912,407321629,155332459,59463394,91364275,100758751,1
48,25,28,26,68,87,100,73,57,81,135034637,291520354,264930000,260646272,251084180,196877084,193902463,145306923,191296887,278412584,0
86,52,15,69,92,20,43,79,65,50,87382579,101495620,71328475,76482434,41288955,89625472,70388657,94049589,86723143,11550182,1
39,15,3,30,19,72,47,75,20,85,105610776,180012313,296969095,91654584,114980990,110759067,187619311,117262984,132309493,173476224,0
70,45,63,85,19,16,119,56,67,112,86745912,25907144,41231571,94155156,111620041,94738847,101695162,106863163,177416702,94296097,1
87,15,49,60,54,19,30,119,94,45,85008179,85937380,87063175,105045291,86822085,249651648,283774700,99672424,385750274,118207269,1
65,111,15,103,1,98,93,50,71,62,92897724,228916210,87586992,116876282,101356886,237238721,93473848,123444610,91932652,93552791,0
16,15,46,101,41,13,86,76,54,60,98227534,432131719,100560596,73188586,115399224,184138153,375397801,104758571,100589115,99573176,1
28,60,17,77,50,80,110,29,86,74,102644565,118134220,101586543,129585121,111114687,72312627,82262664,34505203,101356886,105248644,0
20,22,106,41,30,17,99,75,91,69,91443418,115102590,87360406,102099826,91162296,114668441,148396336,68158089,103134491,180781833,1
57,74,39,97,95,54,36,26,44,25,341808582,165705133,179722860,251602812,158571074,261481984,200184581,179808848,353580050,348833508,1
37,84,102,109,13,22,28,103,31,54,11929046,86974263,82059860,170532209,115141430,40586005,102266855,165286316,86828698,92706637,1
23,2,8,35,112,30,6,107,13,76,334528345,252206192,238383853,162754258,126635489,110228930,166458146,182331313,156662698,230617400,0
40,93,65,17,3,5,89,51,11,74,86727555,87177591,87276347,86745912,73562326,40547474,6922000,88719902,19757254,43276219,0
20,47,111,39,80,12,87,21,65,28,235580995,170956122,214867939,181361028,197249775,195619175,340203840,322628347,234534139,342155576,1
54,93,94,5,26,100,13,33,4,11,202802913,203385632,187631355,206427181,201935366,147565543,160278170,150935615,161875863,157464073,0
33,9,28,31,16,69,93,55,58,86,89654154,91369376,75390186,82630959,76904792,51541746,98914820,86762037,87442297,89251386,1
65,48,64,33,85,43,52,60,86,18,98887913,98837977,114239371,89371588,98878010,90137663,82327674,88585077,88553213,90045009,0
92,11,51,56,31,76,53,5,73,54,126995148,86740201,92706637,100710185,32936165,117971151,86767849,114431708,119709749,93119769,0
26,74,58,77,51,48,68,86,49,53,113051039,104130823,110228930,139280377,131043881,138170880,173992535,143780443,185936246,138471066,1
60,87,94,91,6,20,74,33,1,88,90292040,38271450,102250219,126424991,30373213,101029095,92164743,38114864,206048371,92919767,1
1,65,79,49,64,60,71,84,46,72,99643683,85805514,59752811,29904110,315657960,87276347,115975133,7910302,236858633,102823997,0
48,26,58,53,51,68,77,78,86,103,91369376,89654154,82630959,75390186,76904792,89249333,91644707,121052479,89330493,93616251,0
114,56,20,78,12,61,75,63,21,119,221666230,86698277,86727555,73562326,87285329,132851371,134556694,106573901,92423451,159020918,0
74,5,88,57,18,2,110,95,25,107,114787051,162077924,107336061,164536353,129748056,342340720,114193693,163497368,187952007,278006984,0
37,2,49,107,56,86,13,8,51,65,103735745,38628747,86700461,87382579,86725175,99796146,97658618,194521913,155332459,242697694,0
61,33,17,78,86,80,40,34,66,16,90137663,82327674,88585077,90045009,88553213,88508515,100883708,89157606,86016761,88521435,1
108,52,79,62,113,13,70,8,84,90,91698091,103894687,113800818,130416036,135384059,139174891,157475523,110837826,173812218,89166519,0
99,87,112,100,15,91,19,75,28,3,178771086,90423751,75750590,86870856,244825713,11550182,191422410,67166425,104489234,123444610,0
38,86,74,32,40,87,10,81,29,61,26682464,7185015,26863344,32410065,20771881,87219396,87586992,85375207,85783343,39226957,1
48,65,20,103,31,40,92,39,62,54,112920799,87586992,107644273,89326318,93712171,94155156,82262664,21265941,8712306,100317750,1
25,4,30,110,26,20,72,85,7,21,32792324,116201886,86722769,83817987,67893845,210415354,100670083,84008249,171627713,38713570,1
103,93,22,38,75,51,109,20,74,111,103735745,86725175,86700461,84429681,87382579,10366616,132291754,102119379,115141430,115621730,1
39,9,31,99,94,30,28,71,8,97,315342970,117944233,112246289,92825387,128947109,293834947,125110207,92355606,127551235,127853465,1
25,3,28,112,106,100,87,72,60,68,109019042,105725681,196328887,78988296,283774700,87307430,105663807,157989498,86750050,58134384,0
7,2,11,1,68,57,94,43,5,35,63340706,83324433,78613404,95105273,86239376,16802287,127687560,67828213,33269834,16741833,1
47,42,69,26,7,84,101,17,99,95,183734164,103104740,129213369,124139214,111450739,193898568,179306307,162875734,154260502,196340325,1
71,90,39,89,1,106,50,52,4,7,86828698,104275965,20441493,177648913,315657960,102119379,7910302,52191022,95145869,106497354,0
40,28,3,58,11,102,77,5,74,53,74432222,16769223,31078647,88271237,86799300,89137399,96196828,76600360,134556694,53178236,0
58,38,49,3,100,27,31,15,78,72,315657960,31818853,177648913,47434686,86726887,94923783,86761836,119426664,118073569,86724433,1
102,60,28,30,65,74,27,50,8,69,116317032,97959294,96899263,86829362,110628823,142160298,115013439,146163955,144499146,170532805,1
17,65,79,23,8,103,74,107,63,55,136575603,134679634,167072778,130909394,102024536,100524372,301812849,105074295,203519327,92752419,1
51,13,20,83,63,72,53,86,103,16,74432222,110752309,88271237,89137399,16769223,67601693,86738694,41470731,30237211,38515149,0
26,14,30,74,51,47,76,99,3,73,49964445,26564612,91403913,157712709,102034044,102038636,89650149,104070670,91931566,91685239,0
98,7,110,95,97,93,13,102,37,114,164532005,127077041,201741490,152545459,121833213,168340162,193884241,99983413,110620360,48782900,0
13,59,7,61,101,74,52,102,39,63,117393599,129593034,124399855,104100326,196629096,202348803,124931700,45093002,245069504,89418124,0
85,88,46,50,106,28,54,37,96,11,131237305,98878010,106863163,107081378,177416702,101695162,130416036,113800818,91698091,137272985,0
90,52,106,15,30,11,85,99,100,87,87278757,86745912,73562326,41231571,82262664,88585077,82327674,90892734,89246836,88553213,1
3,66,72,97,49,80,8,92,79,23,94155156,19672354,100317750,8712306,21265941,86802844,86725175,113316122,91064780,90229954,1
28,20,50,11,88,31,48,34,87,96,123583095,106737423,90373262,20603135,219225327,93680381,55773698,106182704,87096845,248096417,1
30,41,101,97,94,69,86,48,2,50,117421467,86870856,75750590,89774212,169181898,86802844,106809101,26316691,94338967,94049589,0
110,56,41,26,34,67,43,86,107,55,93552791,123051238,112250781,94049589,87586992,5150808,106573901,91460772,134556694,86802844,0
17,20,21,30,62,13,26,73,11,82,124086161,108682366,151468960,117961439,199648809,86720843,150766670,83600319,191351651,115461162,0
18,91,100,83,53,89,69,68,93,58,41231571,3916428,101495620,41288955,76482434,21265941,8712306,94155156,100317750,19672354,0
21,93,110,26,50,20,19,95,91,13,9268046,64406105,87106228,37728247,104051173,40970718,100395609,52786135,68467307,32922146,0
86,54,101,80,17,52,12,7,97,51,5448108,87276347,38515149,40547474,10366616,26771994,19757254,34128052,9286548,32995405,1
11,112,5,45,6,59,49,51,30,36,237238721,11550182,75750590,86870856,96189126,86751819,298683250,98167706,35504297,90180366,0
8,30,22,7,97,17,71,25,93,51,194818271,119631156,87040694,86761836,118073569,31818853,85805514,21604967,105178768,153671,0
80,3,13,54,64,33,23,39,79,55,87177591,38515149,10366616,87276347,5448108,89269794,87201671,87219396,89137399,86750262,1
106,68,41,9,79,10,99,16,101,15,92551671,86741304,189502087,96708830,94121743,101312582,86802063,91369376,76904792,51541746,0
25,119,86,29,54,68,76,48,16,47,92536008,87213666,117241517,89235203,183066915,12929500,23467004,65945731,122159479,235385167,1
20,99,15,30,39,95,29,17,7,86,197689077,163785735,178846283,101538586,147532970,147183426,164624864,135676573,86897078,103574575,0
92,72,13,53,7,66,1,73,79,51,82327674,90137663,88585077,90045009,88553213,89217927,88508515,89157606,100883708,89230834,1
40,56,74,99,73,98,92,50,46,60,94049589,86870856,88655279,98018029,75750590,86802844,91064780,11550182,86725175,89269794,0
29,7,101,78,1,43,9,74,42,65,111709507,91019997,99672424,111706228,112956437,49317728,50828662,38628747,44111721,12231202,1
69,53,98,93,26,3,74,112,72,38,88271237,31818853,86726887,67601693,86747351,87382579,86700461,103735745,86725175,84429681,0
2,101,91,19,29,50,20,13,99,106,89269794,91064780,123051238,86725175,112250781,106809101,94049589,86802844,26316691,94338967,1
7,9,1,69,15,43,65,29,84,74,81481903,86727049,100829013,106443009,101325470,86874930,100597364,203966003,39039351,113825167,1
100,39,73,26,112,106,46,38,25,60,111291593,113705693,137193239,89166519,133084797,137925613,182325064,117197143,158719194,186977347,1
34,16,86,54,97,80,62,29,106,5,101229364,107917119,85485252,91191397,112552914,211531481,201741490,121833213,164532005,127077041,0
55,17,78,86,58,52,16,10,39,40,87673729,89001276,34547465,29110522,44463405,89359427,89371588,98837977,98887913,98878010,0
86,89,29,63,76,10,51,66,91,28,113070925,89399750,89230834,108382060,108376607,90892734,84772440,89423756,89407113,89871557,0
8,86,50,28,98,11,96,91,51,10,59463394,94923783,119631156,204872035,95825708,85937380,117956848,37658157,84853828,94004717,1
68,103,10,78,86,20,43,42,29,101,102085684,100471531,91191397,101208242,85485252,131380551,104963314,96429099,104109762,98131940,1
70,85,27,58,94,86,81,17,29,107,125661623,60726013,173916069,2434347,272662472,86992393,316632398,145708453,95219538,153911061,0
7,45,65,12,110,95,19,3,97,112,98172857,238239590,88933594,84429681,3940262,86725175,108452107,47434686,87276347,86726887,1
87,26,10,25,6,91,31,99,13,81,117421467,11550182,94338967,70388657,89625472,18180970,71286125,40209325,12231202,100317750,0
23,10,2,33,50,67,110,112,104,74,221666230,86745912,25907144,41231571,94155156,100594231,43276219,50828662,10366616,12231202,1
26,11,71,47,65,25,93,50,2,79,108548063,20441493,1296625,50674154,95145869,49317728,87293485,89117858,50828662,44111721,1
62,20,52,55,16,33,58,27,40,61,69325073,88704095,86747757,89742217,88792641,87278757,93712171,70388657,89713365,89326318,1
28,88,10,87,50,69,54,27,17,92,45430998,76659949,88617846,21890640,95313281,30486232,34118104,169501371,52191022,82974181,1
27,53,106,58,28,69,26,92,98,34,109945051,97448292,92135031,91963568,109883841,29328174,83372121,25766064,16791163,89117858,1
59,63,12,111,7,88,22,109,9,84,298683250,90180366,86751819,98167706,35504297,109512357,94786276,100058342,43619695,94049589,1
19,99,58,91,16,33,44,63,3,29,90892734,84772440,89423756,89407113,89871557,73562326,86745912,315657960,86727555,87276347,0
76,9,80,86,5,15,79,65,72,71,57127516,87992033,65098529,45626568,58590493,46660935,2312432,153671,110760207,615733,0
72,78,43,100,68,12,60,76,79,7,148215639,111189717,90882159,119576842,98878010,277742444,397462905,255219872,158847773,142974425,1
97,112,39,55,8,49,22,53,20,87,102250219,86741690,92127891,75390186,91369376,115102590,192914280,184950344,256269737,86772934,1
80,13,38,3,66,53,64,18,20,107,292438960,245007668,133116463,203178059,91671525,187619311,110759067,132309493,111187038,173476224,0
51,13,80,29,22,27,41,11,100,59,155494381,184950344,132309493,187619311,87196890,116782914,110539311,164532005,201741490,132739889,0
48,38,33,46,3,21,54,66,13,62,20237599,97590558,26682464,4281729,25907144,6922000,43276219,40547474,19757254,88719902,1
39,68,97,53,54,80,72,55,66,79,91646642,47240869,53178236,86716947,36547811,27738470,57835748,24191321,2553754,83707346,0
16,31,67,55,74,68,83,9,88,34,86756777,106619039,172127481,86809362,104044568,174664311,175111174,100885836,162720090,180176691,1
112,40,11,85,28,52,51,46,106,101,21604967,86811043,87360406,41470731,84429681,52191022,53575999,92706637,94364925,116201886,1
64,69,9,51,44,114,110,81,68,16,110427852,104334048,93300465,61098207,86817707,94054712,25175582,26316691,151069590,401792574,0
39,69,26,53,70,91,99,30,28,44,106204137,86992358,196228187,39256913,113272381,112377459,88933594,145550466,101450083,93119769,0
30,19,28,107,54,4,59,44,57,53,252242904,235159699,169464667,145274202,118272710,303382510,234984561,342905269,196127616,155766637,1
94,107,3,78,39,34,72,71,112,57,88826062,116876282,92897724,92104713,187460462,178366364,189708209,92253768,133705393,146872622,0
10,49,91,28,86,2,32,76,48,30,139280377,108484186,101695162,139937922,114239371,111291593,103940975,173880329,137193239,103039499,1
10,90,107,65,40,38,20,57,93,15,105248644,94155156,25907144,38628747,19672354,89550641,117421467,176184718,169181898,70388657,1
