hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,account_1,account_2,account_3,account_4,account_5,account_6,account_7,account_8,account_9,account_10,is_win
109,97,25,107,87,76,91,16,8,5,90547237,103126502,119939006,121404228,113874152,110759067,108717482,110539311,113825167,89249333,1
47,50,89,93,65,88,78,87,69,10,135802167,135139961,104853183,136365143,170299224,137909903,124884636,102403721,161245225,149148885,0
81,60,65,46,87,27,63,13,104,23,231622898,205239629,342340720,376376587,278006984,110228930,108382060,137272985,139937922,182331313,0
2,86,101,11,78,39,96,31,95,26,93616251,102020930,89871557,92551671,91644707,29110522,189502087,86741304,80576254,89330493,1
23,86,65,39,1,107,93,30,21,104,149008268,128168230,111392103,126941616,196182687,121404228,151625242,117891932,119939006,90547237,0
107,41,5,8,47,69,67,58,13,92,113800818,134276083,84772440,89423756,135878232,98887913,130416036,89598554,106863163,89407113,0
58,20,111,41,12,74,55,75,107,56,177909285,196212453,196225317,97821839,111995038,203612832,127019228,119535307,91671525,254223768,1
47,71,91,111,19,10,55,39,30,107,87432909,86736151,65927923,31584287,104070670,53178236,92847434,96196828,100028335,76600360,1
102,50,84,46,20,9,60,49,79,23,150014374,129664262,357253678,223951166,835167397,51747431,102126005,111637216,86894490,107227595,0
66,88,11,51,17,4,90,7,12,39,105026147,92028391,92214768,44888573,86821531,269350232,92672155,264671712,237043442,82127698,1
106,71,79,25,11,12,27,50,39,7,77198610,119280615,83297267,83868161,51073415,92423451,134556694,91460772,106573901,86802844,0
23,65,15,68,7,20,9,75,78,69,123787524,86870856,98018029,113316122,75750590,31078647,21265941,72312627,24009418,8712306,0
60,38,66,79,34,5,52,74,81,56,88456234,86802844,89137399,86723143,87586992,89269794,87219396,89309416,87565571,86924586,0
39,66,80,55,86,77,74,25,53,92,89871557,89330493,91644707,93616251,89249333,91946343,104406836,91956858,108078380,706990,1
9,96,7,101,106,20,43,99,45,27,84853828,118212190,86919603,100704400,85937380,91019997,111706228,111709507,194521913,99672424,1
74,30,22,93,60,83,50,43,70,38,116514161,37658157,117956848,179703764,86919603,21604967,41470731,86043885,99643683,85805514,1
29,74,30,41,92,20,96,87,106,69,172456341,134175944,101696902,127154478,85523541,132154121,167696890,89387350,164899746,168618742,1
77,17,29,57,30,83,8,69,26,25,130416036,106863163,125576983,140153524,142750189,86727555,87177591,87276347,40547474,111620041,0
85,98,112,56,72,91,99,25,100,17,147579099,187619311,173476224,110759067,147344773,102096245,184950344,96307331,86772934,165979992,1
30,13,40,10,100,72,95,3,19,16,124438626,116885013,71266407,232033806,85312703,85937380,86822085,85008179,87063175,105045291,0
84,89,9,38,58,22,2,103,26,10,4281729,86738694,100317750,169025618,89117038,105248644,38628747,25907144,94155156,19672354,0
51,84,5,11,104,16,8,87,28,63,150419909,90125566,117483894,113995822,96189126,130801103,113372833,91064780,91355855,114619230,0
14,86,101,1,91,61,25,17,28,7,84210817,121983178,188384233,84105632,25907144,95145869,38057824,84429681,58134384,52191022,0
42,47,99,93,31,63,27,4,83,69,131914769,146597691,107672514,175527468,140470123,108313540,97450925,108748964,116164852,95112296,1
13,52,53,54,79,83,39,3,72,63,24009418,4330802,13531542,3292479,36955275,4281729,86738694,27005611,21289303,31078647,0
63,79,52,69,48,13,86,64,55,54,84772440,93670407,82630959,121052479,85417034,89871557,89330493,89249333,93616251,91644707,1
51,41,39,50,9,100,53,11,76,7,84210817,105178768,20441493,177648913,315657960,38628747,86828698,108452107,102119379,187460462,1
9,69,79,89,52,48,68,51,49,27,161368572,162983301,161677030,108471439,1827639,25371033,10580269,23436,21981824,38890243,0
52,64,61,21,53,34,72,2,30,92,20603135,36100664,219225327,86047456,106737423,118356989,135755684,145611896,112493160,105142425,1
86,92,13,72,8,91,97,88,80,1,101695162,113800818,108376607,113705693,111533846,103039499,113055496,113070925,90938261,123854991,1
101,13,68,53,41,29,79,42,15,22,46103962,20441493,1296625,95145869,50674154,102823997,109778511,116434499,3246092,87591974,0
66,96,30,12,22,61,33,17,71,25,109512357,10288378,26596237,55246613,77287764,90423751,182993582,88655279,129340473,98134803,0
60,64,11,51,15,62,39,37,94,38,43401453,35504297,83867257,90180366,86751819,86953414,107855479,92949094,95430068,27178898,0
55,13,71,52,18,84,20,30,28,76,86715129,97658618,104275965,52191022,105178768,116835433,99643683,86974263,128470130,221666230,1
68,9,46,106,33,4,51,43,53,30,46168806,40458157,39412397,114930156,47234894,55547204,12402278,110503275,115573038,28624026,1
55,46,50,16,109,71,101,60,74,53,107336061,158847773,103755869,175538337,129748056,114239371,131043881,139280377,111189717,136477860,1
40,12,103,13,20,54,65,27,55,89,87360406,87177591,87276347,86726887,5448108,87201671,87586992,107644273,89326318,93712171,1
63,11,50,42,55,88,78,79,90,48,67601693,86738694,85805514,38515149,30237211,31818853,1185644,5448108,87196890,10366616,1
30,39,93,71,46,83,2,20,22,72,212181910,139427814,231875102,86783795,102465672,186636901,228916210,235700263,87772384,103196920,1
3,85,56,46,87,29,63,65,64,89,89137399,87201671,86723143,86750262,86836744,82262664,21289303,19757254,37105332,20321748,1
23,55,8,18,90,86,50,63,28,74,82327674,87012746,149486894,117281554,139876032,207829314,140153524,90892734,129958758,205813150,0
53,28,36,73,50,107,1,64,39,88,111392103,128168230,126941616,316861380,149008268,196228187,106204137,113272381,316418025,216684917,0
78,39,57,26,53,8,106,15,87,101,80576254,91644707,102020930,89268488,91143798,134276083,173880329,129585121,106255438,158719194,0
34,42,68,19,16,3,65,100,11,72,136296149,97899164,86841653,95830501,228916210,86715129,86743641,7396553,110583422,122445696,1
20,2,40,29,89,3,78,86,109,38,30237211,3916428,19757254,96169991,86738694,99845008,40013910,88271237,49382246,29337472,1
97,32,91,64,53,55,73,79,65,86,91379843,91460772,86915429,93655625,86748852,5714839,86764856,14122514,86716403,66988931,1
25,71,15,106,3,39,101,73,7,100,111114687,118134220,101586543,129585121,102644565,149486894,135726105,139730879,86861614,113175114,0
80,38,72,88,87,55,65,21,52,8,86738694,86799300,21289303,31078647,4281729,88271237,29337472,16769223,89137399,89269794,1
76,75,86,2,54,20,34,50,10,96,86761912,139271347,102525542,123713294,32578330,142051087,94281932,143556284,116905654,144359718,1
66,35,38,79,13,60,17,85,57,65,165463967,100646985,108701844,86940305,118039482,92551671,91644707,102020930,89871557,93616251,0
86,62,92,8,76,46,9,15,102,3,92139413,103237994,114304902,62614078,98376831,113740361,123642883,107119515,48238332,108979373,0
46,64,89,11,65,9,13,66,63,86,96196828,76600360,89782335,93614932,53178236,57835748,24191321,2553754,27738470,77138773,1
47,87,107,8,69,31,88,36,104,74,51747431,107227595,116782914,111637216,153749549,381253334,214150763,120109512,198631761,196931374,0
7,11,26,71,95,37,20,6,42,33,88971114,51747431,89438610,107897138,92590269,100388196,100858909,103649582,101609459,109325142,0
23,43,112,54,88,15,75,13,65,18,87382579,221666230,86727555,87285329,73562326,179648045,100349557,91646078,191362875,287348378,1
73,20,21,104,84,10,111,7,74,65,42989814,26682464,43619695,97590558,23883296,26316691,76600360,87197791,96196828,91701543,0
63,45,107,58,20,19,36,7,27,44,105248644,72312627,101356886,34505203,82262664,113457795,84772440,100471531,91443418,89871557,1
86,94,103,88,92,54,89,46,9,5,86741690,89654154,75390186,76904792,92127891,86772934,96307331,96309508,101787866,95566398,0
87,40,94,99,29,47,54,85,98,64,194333870,198319539,126967578,72054117,237503878,96712858,143860772,102148997,123466769,100642065,0
9,92,89,90,40,99,73,5,59,50,3940262,102525542,85805514,88933594,105599955,100710185,86740201,126995148,137855676,32936165,1
41,66,3,74,48,38,50,76,47,60,30237211,40547474,87196890,86725175,108452107,82059860,205662271,105178768,122445696,108548063,1
7,104,50,81,36,18,88,106,75,69,233373341,329459556,396453446,379355845,251723812,103392489,347012507,373284346,199291117,171343207,0
50,55,97,71,12,3,31,60,72,28,39749294,8712306,104744109,36864918,24009418,181894940,126884698,116094746,62533910,121769650,0
28,15,79,8,23,32,77,55,49,20,91698091,130416036,113800818,80929738,135384059,133705802,103275898,130027499,216067541,176996872,0
11,112,39,86,13,61,30,62,17,25,106863163,89407113,108382060,98887913,98878010,131237305,140153524,142750189,130416036,101375717,0
33,54,17,55,30,32,51,92,5,53,107644273,87201671,87586992,89326318,93712171,87177591,86726887,87360406,5448108,87276347,0
55,47,28,87,30,38,111,22,67,60,278167988,189993240,100829013,102085684,119540075,131330953,148053939,169193536,91265304,145335241,1
14,112,72,99,7,79,91,11,96,28,70388657,117421467,89625472,86723143,176184718,85375207,61284613,97676580,16769223,19757254,1
52,86,13,99,15,30,72,39,70,112,92704330,91654584,180012313,164685813,112172688,147579099,147344773,187619311,110759067,173476224,0
102,6,29,91,17,49,84,65,8,79,88521435,117281554,82327674,136186119,136477860,135878232,89423756,134276083,163227125,113800818,0
29,11,100,77,20,55,69,42,26,65,90199779,91971075,90200219,43401453,52835849,82783272,86750146,86754274,7185015,110752309,1
54,29,13,20,69,39,8,58,26,28,77115066,110145787,125861458,330793883,200826484,137323908,111886687,136427601,113765574,138074652,1
63,68,12,88,98,114,104,75,60,47,211884113,86772934,177085220,256269737,121833213,87360406,113874152,201741490,127077041,164532005,1
19,2,11,64,91,49,112,39,7,72,148480728,218592751,113697756,219050915,249651648,100578796,149017048,146694343,126008056,115175344,1
89,50,64,51,40,13,96,56,31,27,159137646,115066276,100075012,120055380,58260183,109738798,73991050,97270057,141411369,61740514,1
57,40,23,64,18,7,26,38,10,9,192692086,161104158,298507119,253217372,221702106,103008410,116967787,134986360,292352662,354035929,0
15,60,3,14,43,12,37,69,101,72,446301733,392625924,169630958,179469604,361959518,63703276,440063476,192434647,474762217,298938658,0
74,54,55,57,26,29,1,43,20,111,263771360,116842558,293711700,324304991,148251432,107342808,75172631,107392264,172117826,119049124,0
88,4,114,9,107,44,45,71,27,2,171989401,292661847,186630741,174926254,271727492,226027266,156823936,153427770,253298467,293552603,1
30,72,69,7,12,107,41,8,87,43,126452507,86738494,26596237,119280615,41818582,113331514,86785083,132851371,182993582,86750262,0
8,20,47,97,90,109,11,79,88,96,187942616,100307578,158674752,158284924,164989332,339653788,192369218,362797810,358895299,157363154,0
25,88,35,65,7,95,1,29,20,87,52191022,84671288,105178768,53575999,150124573,75983813,18565955,75532826,71872004,78301019,0
56,33,29,55,40,16,80,74,52,86,89137399,88456234,87586992,86802844,86723143,82327674,90137663,88585077,90045009,88553213,0
26,31,84,19,69,18,87,13,110,7,243671312,117090305,114203544,203851397,134127343,160509841,117766897,186112016,118006711,132962627,1
2,70,26,33,74,25,30,18,31,41,139937922,139280377,114239371,101695162,80929738,88585077,207829314,114031486,160678812,129958758,1
44,15,37,2,86,10,76,57,88,5,93119769,86761912,145550466,86792034,102525542,91191397,101208242,101460882,91191651,85485252,1
79,54,30,89,98,45,26,65,86,1,145550466,112377459,102525542,93119769,110539311,100471531,89603649,84772440,85417034,21289303,0
65,11,25,8,107,75,28,54,63,30,86870856,92477990,54580962,86793739,24009418,81852496,159020918,53178236,123787524,100028335,0
98,5,49,63,102,73,55,9,3,11,104163040,91404948,77032766,91405742,104163273,44232590,86748852,38968418,96297438,91380904,0
66,49,26,48,98,13,79,53,1,90,41470731,30237211,38515149,67601693,86738694,109778511,40586005,86715129,115975133,116434499,1
7,51,67,101,22,29,97,86,20,94,130997173,66076652,112759687,95439451,86930446,113923026,101789449,116287390,127119778,91379843,1
74,38,72,28,20,30,107,13,8,80,154715080,323792491,180012313,155494381,91654584,149008268,121833213,87360406,91443418,115102590,1
83,53,27,72,78,20,63,75,28,68,86674092,63186995,102777846,129619011,92579023,114137592,118793631,104258264,100240793,98504237,1
1,79,33,38,51,54,7,90,60,17,91443418,92704330,92919767,91946343,38114864,103412641,94012600,102096245,96307331,95566398,1
43,87,7,57,72,23,60,31,77,35,114787051,162077924,137925613,440429825,212202909,133084797,194624542,151550803,262367336,369751488,0
2,85,40,86,46,52,37,10,51,25,156662698,140153524,130416036,207829314,129958758,157475523,117731777,168028715,138543123,124936122,0
91,61,19,65,26,87,74,41,38,32,11550182,123787524,53178236,86840554,123444610,35504297,39270453,43401453,90180366,98172857,1
58,74,80,21,16,27,1,34,66,86,82630959,84772440,33485719,44463405,85417034,90881881,90892734,90882159,90892194,91698091,0
42,63,88,20,13,54,17,68,55,86,93471169,93652687,23796728,93771120,94061373,77202346,169919924,98842946,31456357,86717429,1
74,52,29,80,27,78,16,61,33,11,5448108,86861882,10366616,40547474,38515149,89625472,87278757,89326318,107644273,70388657,1
100,10,31,28,45,86,64,50,8,96,345803031,100895600,177061558,121833213,94762375,240727522,138848468,104611628,171211166,237578577,0
23,73,9,65,79,6,92,20,29,13,117483894,132739889,11865327,113995822,90125566,86751819,35504297,98172857,90180366,43401453,1
64,48,88,10,46,82,95,96,37,60,98167706,43401453,90180366,35504297,298683250,132739889,5150808,92847434,113331514,159020918,0
67,53,112,63,22,49,84,45,6,33,86751819,35504297,98167706,90180366,298683250,230328929,197547532,296226696,133558180,127565532,1
68,72,49,16,57,87,89,43,29,48,108717482,171211166,248941611,149903953,139031324,136624722,240727522,120374476,169672157,182325064,1
78,89,20,65,68,101,72,91,41,13,123787524,98018029,113316122,86870856,75750590,91064780,89269794,134556694,86802844,86725175,0
103,104,36,106,75,3,62,48,45,19,106809101,92847434,152455523,89550641,91460772,90125566,295697470,113995822,96196828,11865327,0
41,68,46,15,88,1,13,50,60,29,104888934,358735410,331999484,111473138,226340817,126941616,316861380,128168230,149008268,111392103,1
43,50,29,93,79,1,74,27,87,51,179158484,131545390,125376804,130233305,136180816,167893017,136488403,136936316,136820861,141831476,1
69,8,2,112,13,43,42,38,32,50,11550182,53178236,123787524,123444610,86840554,39270453,43401453,90180366,98172857,35504297,0
106,97,101,15,86,99,29,82,31,50,123726842,173373703,72297917,104400685,105439641,142156685,177883246,168456562,133362877,86860954,1
48,65,92,20,11,53,89,60,87,3,89269794,86802844,91064780,11550182,86725175,107644273,26316691,87586992,93712171,36547811,1
10,26,65,91,55,62,2,63,87,98,139280377,114239371,108484186,101695162,139937922,182331313,135384059,166458146,110228930,230617400,1
10,39,66,29,79,16,86,1,21,74,88508515,89157606,86016761,88521435,100883708,89399750,89230834,89423756,89427480,89407113,1
68,106,107,38,70,65,86,109,20,98,94049589,87586992,93552791,112250781,123051238,123787524,11550182,53178236,123444610,86840554,0
58,28,18,86,25,43,69,26,70,107,160678812,129958758,114031486,207829314,88585077,120374476,117197143,89166519,182325064,247607981,1
22,72,23,38,5,77,3,66,16,10,171981096,96189126,82305765,91932652,117421467,92477990,6103402,86040272,176988393,412753955,0
89,56,112,55,106,19,21,91,103,88,173476224,110759067,117262984,187619311,132309493,87394977,89654154,76904792,82630959,51541746,0
109,29,8,60,5,107,70,102,37,17,101908305,113051039,136477860,136624722,116852311,278006984,187952007,342340720,114193693,163497368,1
80,16,55,87,40,64,69,18,15,65,98092287,98167706,24009418,60943014,100058342,75750590,98172857,86793739,86761682,86698277,1
55,36,92,88,49,29,28,27,70,40,129958758,90892734,140153524,207829314,205813150,87012746,139876032,82327674,149486894,117281554,0
54,88,110,26,74,47,63,55,107,3,43401453,90180366,98172857,35504297,39270453,86840554,53178236,123787524,11550182,123444610,1
78,33,20,69,44,86,96,15,101,63,81852496,63703276,89782335,91450094,104070670,87382579,88719902,86799300,6922000,43276219,1
46,3,69,7,50,11,28,68,55,71,129610677,92949094,95430068,90180366,98172857,83867257,12231202,18180970,49317728,50828662,1
17,45,8,107,55,62,76,68,38,18,106863163,131237305,177416702,107081378,92590479,103940975,173880329,103039499,111291593,137193239,0
50,106,89,72,55,1,85,100,87,52,108383863,121052479,111034589,108939324,93670407,91191397,100471531,91191651,101460882,101208242,0
100,21,47,112,85,79,72,39,9,28,100396320,292911872,129293272,30451957,105725681,39120272,124018934,131682693,103274059,40907284,0
10,5,53,16,98,49,69,56,92,51,91369376,89330493,93616251,89249333,91644707,90882159,101695162,108382060,113800818,91698091,0
17,10,64,79,99,65,53,86,54,30,124874927,103068340,136954055,101549989,121529846,161818472,105042597,133123543,124542988,121404228,0
32,20,6,28,9,29,76,23,21,26,175708099,108404937,142922090,177993915,312451495,146728608,110540711,135810815,114588429,88115034,1
94,6,86,84,88,9,44,16,79,23,89871557,132309493,85805514,173476224,93616251,51747431,111637216,107897138,88971114,124553723,1
51,20,74,109,90,110,28,98,107,18,121833213,149008268,116408550,87360406,115102590,91654584,323792491,154715080,155494381,180012313,0
3,67,106,53,66,13,92,79,9,48,36547811,26316691,87586992,107644273,93712171,88719902,40547474,6922000,19757254,43276219,0
7,11,48,30,87,75,17,101,2,99,26771994,101450083,88933594,105599955,145550466,96307331,134865247,102596549,86772934,184950344,1
68,107,70,71,74,20,53,21,93,84,18439357,82059860,105178768,205662271,122445696,114173362,40494734,70473277,110674485,31966955,1
25,49,109,79,33,103,13,38,30,12,139876032,89157606,88508515,88553213,87012746,101695162,108484186,139937922,114239371,139280377,0
33,112,89,114,106,50,76,97,44,16,41231571,94155156,19672354,26771994,311360822,113800818,137272985,91698091,130416036,101695162,1
72,97,89,18,33,86,13,76,73,92,92286860,114113588,113500164,55646944,115110593,94443512,97821680,114936857,86064345,115065769,0
10,31,74,41,101,15,87,96,78,33,88508515,89217927,89157606,123854991,100883708,113705693,131768153,99460568,139876032,89166519,1
28,102,59,74,68,31,51,72,19,73,209678478,217906387,210415354,120303454,144296658,243891461,128098030,235935985,279098536,111356989,1
72,44,30,91,38,57,64,80,51,36,5150808,89269794,113331514,11550182,92847434,410581437,122388445,101446572,75438820,133558180,1
67,13,38,30,50,62,9,76,63,53,86724433,194818271,118073569,301851028,86761836,41470731,21604967,86811043,87360406,84429681,1
11,5,78,54,18,80,31,79,109,97,81852496,295697470,86785083,177411785,94049589,56399292,369991961,107735086,390217220,907097333,1
39,50,7,100,8,28,87,15,55,112,12231202,71286125,40209325,18180970,100317750,169181898,117421467,70388657,86723143,91064780,1
48,17,7,51,26,27,75,49,93,4,125295381,173286030,115474654,234496783,171401535,123121694,128315660,167500768,114836195,103097422,1
55,97,95,100,75,71,57,6,5,92,89625472,170711479,112250781,117483894,93552791,75438820,68308368,123349095,62230193,101446572,0
71,82,64,4,104,73,106,20,111,60,94036444,116776337,36327727,412758827,99803639,92231506,92706637,38057824,8591574,124168390,0
55,54,49,64,31,63,73,38,52,3,91931211,26316691,86840554,107644273,93712171,99460568,89246836,89423756,88521435,89296893,1
23,21,25,11,51,46,52,30,4,7,108813260,245659892,144205561,178053099,84079967,89650149,96415341,47240869,91932652,114716113,1
47,103,20,46,29,106,71,18,77,22,89269794,91064780,134556694,86750262,112250781,31818853,86715129,41470731,67601693,21604967,1
98,33,54,65,26,51,91,18,85,53,70388657,87278757,89625472,86723143,82262664,41231571,3916428,101495620,41288955,76482434,1
30,41,6,23,43,110,112,98,9,18,162706241,138430662,136402190,117895671,139428521,241261807,233581201,333079101,196480471,138720948,1
46,47,101,20,39,71,110,26,8,17,91364275,194521913,100507647,100175472,100396320,36283165,758174,82051518,53389903,38057824,1
50,78,30,55,72,71,1,111,39,66,103735745,91982026,89117038,20321748,87285329,86723143,89625472,123051238,86725175,93552791,0
13,58,64,86,6,39,69,88,75,43,122867857,192914280,323792491,91654584,152545459,164532005,113874152,127077041,201741490,87360406,0
8,65,7,26,35,93,30,41,11,20,157475523,137925613,136186119,88521435,117281554,108484186,142750189,130416036,106863163,140153524,1
25,112,7,100,8,39,69,93,86,31,123198348,219132439,105725681,113414972,294132752,155332459,133656750,153836240,100758751,91365101,0
78,71,75,47,63,22,58,72,110,112,85395195,34547465,51775783,102811031,86809886,95560,84016585,83074695,383949208,4897705,1
48,107,47,87,33,91,90,19,20,51,97590558,23883296,42989814,26682464,43619695,18180970,3916428,12231202,101495620,40209325,1
69,111,26,21,18,76,41,6,36,57,38817201,86828698,44519260,20441493,87322620,123955811,110258991,90317994,215488458,312955443,1
93,31,80,20,38,7,73,68,40,100,110759067,173476224,132309493,184950344,187619311,88933594,93119769,112377459,101450083,145550466,0
29,31,3,42,15,27,41,6,53,92,103818451,12436260,89535530,85596215,109163420,100217790,87761049,54795423,67166903,93206885,1
68,86,96,93,1,20,29,101,89,69,61284613,44513538,40209325,53151216,100317750,63703276,81852496,89782335,104070670,91450094,0
64,69,87,6,94,79,13,91,18,96,203886026,354502868,87755658,175165110,310935666,494296423,210699630,100367689,254192704,114586463,0
50,49,7,48,100,20,72,64,55,106,182993582,89550641,112250781,26316691,34322358,126884698,62533910,181894940,121769650,116094746,0
3,89,104,34,63,27,12,114,103,78,91064780,90423751,86870856,87586992,177411785,75750590,298683250,169181898,98172857,86802844,0
33,9,26,110,41,79,80,38,43,107,76173488,221666230,86974263,86878488,170532209,18180970,172424257,49317728,12231202,50828662,0
75,64,103,15,101,78,33,89,30,40,87565571,90423751,34322358,97676580,88655279,166115638,89782335,104070670,116287390,91450094,0
28,86,11,12,85,38,14,84,8,74,101938242,199548117,101719671,207155433,113792241,122454487,152859296,267073024,319095908,122255316,0
26,67,55,43,60,103,102,41,35,87,115102590,91443418,121833213,87360406,149008268,117201231,48782900,150274723,104888934,108355665,1
3,34,23,65,54,68,51,49,88,19,87197791,86700461,98167706,24009418,100058342,18180970,40209325,100317750,117015167,169359249,0
49,72,58,86,103,9,98,17,87,79,121052479,89251386,89268488,108939324,86762037,89654154,75390186,76904792,86741690,92127891,0
101,16,29,34,89,41,9,75,84,74,175682058,121492460,101917747,94954404,169377148,27797385,133786275,75658635,78476174,86756853,0
58,83,23,113,13,88,87,61,77,75,118601438,31447369,86169030,108680138,49274352,105826779,93680381,248096417,106182704,50707361,1
9,16,112,86,48,96,75,35,14,54,202933227,383949208,60754084,84016585,122911924,129799348,36480589,69297174,105415213,101767235,0
48,77,16,47,92,51,83,9,78,86,159979850,168450687,157240996,135726105,167072778,117199412,136984885,138154666,129585121,151550803,0
60,8,20,52,53,83,93,106,75,105,34322358,123051238,89742217,135270298,117421467,91701543,123787524,93552791,11550182,63703276,1
6,20,110,11,102,75,46,8,7,65,110369925,106760539,136795169,133795635,163596541,110470344,131857578,119344927,110635233,162981691,1
19,42,90,66,61,17,58,107,54,75,126417273,38628747,87196890,121404228,181716137,154715080,84772440,102099826,101450083,100471531,0
55,74,72,85,112,39,8,87,100,7,38628747,105248644,19672354,94155156,25907144,107855479,86761682,119809622,27178898,86953414,0
72,49,3,91,9,10,39,53,33,7,168028715,124936122,117731777,157475523,138543123,117281554,149486894,82327674,111189717,136575603,1
50,22,99,42,25,79,34,2,48,40,96079685,59360853,76796398,102689086,88011895,124049453,86840554,123787524,112250781,75526665,0
65,15,39,26,75,43,7,50,99,77,113119912,91200519,110442580,188430592,179725111,100432910,86722830,91992140,91751436,105333017,0
53,86,78,84,94,43,101,36,7,96,111291593,89407113,98878010,82327674,108382060,88585077,90031225,89246836,88553213,138885864,1
86,17,110,83,10,41,30,101,51,97,63703276,81852496,89782335,87432909,104070670,141568610,104055297,121668454,34505203,96169991,0
98,71,31,16,44,23,2,10,26,50,177804322,93956236,79175043,117275286,107947584,104758571,101240880,100829013,101208242,101460882,0
57,3,76,63,107,51,20,32,70,74,296226696,298726580,91539960,116249155,185996267,86748852,55598693,66620961,91380904,208263191,1
28,106,50,84,59,39,26,73,112,21,283774700,102811981,92775989,150010859,271916080,149367523,113801545,125639472,117442183,113697756,1
47,91,16,19,97,26,35,51,30,36,90191952,70673409,114914256,115141430,123885977,1296625,20441493,95145869,108548063,50674154,1
91,53,26,34,54,15,77,3,69,55,101695162,139937922,114239371,80929738,139280377,136575603,51684352,136624722,134903105,134679634,1
91,35,2,75,99,95,26,98,20,28,8363146,110752309,87197791,86820376,86750146,141568610,104055297,20321748,121668454,34505203,1
91,70,8,38,87,34,98,107,54,20,101695162,139280377,80929738,108484186,114239371,93119769,88933594,145550466,101450083,112377459,1
45,108,8,121,26,16,85,79,35,81,325255365,153517771,176667800,153903356,410616056,356633458,279509692,273283936,389557906,282668404,0
53,74,19,30,91,100,58,21,28,80,260034691,91380904,130801103,163076668,65927923,91730177,115810875,66228684,100058342,95804890,0
20,59,23,55,46,29,17,8,91,107,88521435,117281554,136186119,82327674,136477860,140680642,173880329,205813150,103039499,103940975,1
55,76,75,54,28,34,8,5,26,108,111291593,173880329,103039499,137193239,103940975,249092564,190139133,136178375,108221389,138470488,1
66,54,13,80,16,31,89,12,88,90,4281729,21289303,86799300,86738694,31078647,20321748,87360406,87177591,85805514,44463405,1
56,69,9,3,50,31,66,13,106,27,86725175,86802844,89269794,91064780,11550182,75750590,94049589,86870856,98018029,86750262,1
26,80,103,74,36,28,98,20,88,87,332347070,110448972,111450351,209769837,6817511,105802355,110408428,100642343,117448591,124737900,1
89,86,46,83,65,78,9,99,66,16,112377459,86767849,133829277,86792034,101450083,104963314,96429099,104109762,102020930,131380551,0
51,49,68,17,26,106,39,86,55,72,117199412,135878232,135726105,109758944,92965969,175538337,149486894,86861614,107336061,103755869,0
42,45,44,97,85,112,9,6,7,61,207105991,242668211,155123686,167433620,116025083,397742415,126357542,844046477,346223861,148053939,0
100,81,78,66,22,69,94,38,5,103,397341548,255775581,463470841,120741272,400603826,196931374,181716137,91644707,87196890,121404228,1
40,102,87,67,83,37,70,51,43,62,87586992,86785083,89269794,123051238,91460772,109512357,87285329,89550641,70388657,117421467,1
98,8,86,46,107,74,84,90,104,81,48438789,62533910,26356855,121769650,57516313,152962063,85375207,54580962,86870856,86793739,0
57,86,106,42,21,71,46,70,37,104,31818853,41470731,36343070,67601693,21604967,236858633,221666230,108452107,86974263,10366616,1
32,57,1,20,47,3,106,28,30,63,131773606,69362655,96469041,86767400,107386434,158033585,145403939,123534915,169078102,166968453,1
34,52,5,33,53,16,86,17,61,40,87382579,87285329,41288955,91988610,87264171,85375207,19757254,21289303,20321748,87196890,0
64,46,83,16,42,37,4,65,11,51,35504297,298683250,98167706,90180366,43401453,92949094,95430068,27178898,107855479,86953414,0
69,100,106,75,8,19,13,33,1,53,396598374,253475692,102481068,379362737,177201025,288849626,237201026,165086162,359068880,166832118,0
109,84,41,8,38,28,73,37,45,30,134683396,151550803,93289364,194673410,133084797,323792491,192914280,91443418,91369376,256269737,0
20,96,88,101,77,43,41,64,40,73,90423751,114559048,98134803,123051238,93736444,98172857,90180366,90200219,90199779,35504297,1
68,88,74,51,41,84,37,8,13,65,87278757,169025618,116585378,89117038,101450083,109512357,117421467,87285329,70388657,89550641,1
9,19,91,79,29,99,30,102,52,97,92551671,91644707,102020930,89871557,93616251,184950344,96307331,102096245,134865247,86772934,1
84,20,28,4,52,29,30,33,18,40,20806931,121714169,76995948,99129132,14230108,16547104,25819422,48582076,18915445,31818853,0
21,86,93,60,100,50,3,72,71,73,25175582,3916428,87285329,20321748,103735745,93552791,123051238,89625472,86723143,86725175,0
7,28,62,49,50,54,43,86,53,52,87177591,87360406,87276347,86726887,5448108,112920799,87586992,107644273,89326318,93712171,1
79,46,16,97,48,49,86,52,1,33,96656900,96708830,93312575,101932097,96698174,91191651,96886397,85485252,91191397,45614257,1
54,65,87,46,40,9,48,53,88,20,167696890,130019978,89387350,175199239,162373446,136643812,99205377,117330696,164899746,91935555,1
99,102,91,97,104,79,96,74,58,67,86761682,119809622,92949094,95430068,98609497,90200219,90199779,98172857,110155287,90180366,1
60,72,64,102,39,28,48,43,119,13,101460882,145888771,107578266,91048330,282359850,58429537,81481903,104758571,100829013,101208242,0
48,51,69,11,111,41,87,34,72,100,101968048,138154666,113051039,117587043,136624722,119594755,120569619,216067541,103275898,133705802,0
73,26,15,100,2,62,43,69,12,30,88271237,94155156,19672354,26771994,41231571,93552791,250114507,130801103,89269794,91064780,0
53,64,89,29,86,15,43,93,79,83,88933594,105599955,93119769,3940262,102525542,91191397,91191651,106443009,45614257,101460882,1
